# Scalar ASCII output created by CarpetIOScalar
# created on DESKTOP-32SDILR. by acastoldi on Jun 14 2024 at 16:52:33+0200
# parameter filename: "TOV_lev3_r12_r10_res.par"
# Build ID: build-sim-DESKTOP-32SDILR.-acastoldi-2024.05.17-07.33.06-127188
# Simulation ID: run-TOV_lev3_r12_r10_res-DESKTOP-32SDILR.-acastoldi-2024.06.14-14.52.28-523
# Run ID: run-TOV_lev3_r12_r10_res-DESKTOP-32SDILR.-acastoldi-2024.06.14-14.52.28-523
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
475648 348.375 372.31764361944 373.642001000646 3373.09466218948 3368.49467515945 3275.43318104744 0 97.6714427471161 6503 415221.874125062 415221.874125062 1398672672 1398672672 300329.613539351 300329.613539351 1011658704 1011658704 1062.15878345247 2616208.16121336 15093.8935469963 2601114.26766636 103736 255502987 1474315 254028672 0 0 0 0 3366.13842320442 1718380121.58621 1401331
476160 348.75 372.334320794411 373.634306219773 3376.56955814362 3371.96957111359 3278.80595970154 0 97.8009674549103 6510 415240.473103556 415240.473103556 1400178240 1400178240 300343.066164011 300343.066164011 1012747680 1012747680 1062.05174169726 2613668.76907042 15094.6980626365 2598574.07100778 103870 255531676 1475932 254055744 0 0 0 0 3369.60612082481 1718380125.06111 1402839
476672 349.125 372.356182668997 373.626871048772 3379.99714303017 3375.39715600014 3282.1717813015 0 97.8371067047119 6517 415264.854243405 415264.854243405 1401683808 1401683808 300360.701020855 300360.701020855 1013836656 1013836656 1062.01498429577 2612135.00757355 15101.4826206062 2597033.52495294 103896 255533275 1477531 254055744 0 0 0 0 3373.02621412277 1718380128.48869 1404347
477184 349.5 372.361324036214 373.619244441702 3383.57604813576 3378.97606110573 3285.58439350128 0 98.0539391040802 6524 415270.588078929 415270.588078929 1403189376 1403189376 300364.848299008 300364.848299008 1014925632 1014925632 1062.07003431274 2614505.90823949 15092.3872600849 2599413.5209794 104156 256598185 1479145 255119040 0 0 0 0 3376.59706521034 1718380132.0676 1405855
477696 349.875 372.384801677763 373.612086131173 3386.98829698563 3382.3883099556 3288.91243124008 0 98.0866160392761 6531 415296.771179546 415296.771179546 1404694944 1404694944 300383.786512477 300383.786512477 1016014608 1016014608 1062.21851021216 2616337.22067508 15095.4364638607 2601241.78421122 104182 256599762 1480722 255119040 0 0 0 0 3380.00190901756 1718380135.47985 1407363
478208 350.25 372.399691238383 373.604913881477 3390.47819709778 3385.87821006775 3292.29573154449 0 98.2184200286865 6538 415313.376546956 415313.376546956 1406200512 1406200512 300395.797160007 300395.797160007 1017103584 1017103584 1062.0633675512 2613688.99786625 15095.4652813812 2598593.53258487 104316 256628442 1482330 255146112 0 0 0 0 3383.4835755825 1718380138.96975 1408871
478720 350.625 372.41630016866 373.597903324633 3393.95217013359 3389.35218310356 3295.70928692818 0 98.2529611587524 6545 415331.89941654 415331.89941654 1407706080 1407706080 300409.194735161 300409.194735161 1018192560 1018192560 1062.04130615591 2612197.55189206 15102.437465091 2597095.11442697 104342 256630042 1483930 255146112 0 0 0 0 3386.95005106926 1718380142.44372 1410379
479232 351 372.429856321773 373.591000542183 3397.45364403725 3392.85365700722 3299.0448281765 0 98.4728910923004 6552 415347.017720488 415347.017720488 1409211648 1409211648 300420.129791007 300420.129791007 1019281536 1019281536 1062.09996620526 2614567.84892202 15093.4241714867 2599474.42475054 104602 257694943 1485535 256209408 0 0 0 0 3390.4435915947 1718380145.94519 1411887
479744 351.375 372.453185595615 373.584373915876 3400.86574316025 3396.26575613022 3302.37072181702 0 98.5053551197052 6559 415373.035356162 415373.035356162 1410717216 1410717216 300438.94832383 300438.94832383 1020370512 1020370512 1062.22627878226 2616337.83602108 15095.6157958351 2601242.22022525 104628 257696476 1487068 256209408 0 0 0 0 3393.84819054604 1718380149.35729 1413395
480256 351.75 372.465796332243 373.577715664289 3404.37524819374 3399.77526116371 3305.77353858948 0 98.6397318840027 6566 415387.099298031 415387.099298031 1412222784 1412222784 300449.120760519 300449.120760519 1021459488 1021459488 1062.07083447438 2613698.60658944 15095.7118895192 2598602.89469992 104762 257725164 1488684 256236480 0 0 0 0 3397.34986138344 1718380152.8668 1414903
480768 352.125 372.489132675348 373.571371071643 3407.78652000427 3403.18653297424 3309.12110996246 0 98.6763782501221 6573 415413.124817599 415413.124817599 1413728352 1413728352 300467.944995755 300467.944995755 1022548464 1022548464 1062.0135258709 2612126.59928935 15102.1720719408 2597024.42721741 104788 257726766 1490286 256236480 0 0 0 0 3400.75236105919 1718380156.27807 1416411
481280 352.5 372.496087683134 373.564901361362 3411.34717702866 3406.74718999863 3312.51601028442 0 98.8938581943512 6580 415420.881289571 415420.881289571 1415233920 1415233920 300473.555245058 300473.555245058 1023637440 1023637440 1062.07387262405 2614491.57702148 15093.2651018921 2599398.31191958 105048 258791676 1491900 257299776 0 0 0 0 3404.30603098869 1718380159.83873 1417919
481792 352.875 372.51974689065 373.558824186451 3414.75477910042 3410.15479207039 3315.83875131607 0 98.9277877807617 6587 415447.266879009 415447.266879009 1416739488 1416739488 300492.639918513 300492.639918513 1024726416 1024726416 1062.21410577737 2616290.17861705 15096.1985984267 2601193.98001863 105074 258793256 1493480 257299776 0 0 0 0 3407.70605301857 1718380163.24633 1419427
482304 353.25 372.534216427811 373.552740540336 3418.2461540699 3413.64616703987 3319.221991539 0 99.0607643127441 6594 415463.403821324 415463.403821324 1418245056 1418245056 300504.311754587 300504.311754587 1025815392 1025815392 1062.04382154895 2613624.05280874 15096.0832365893 2598527.96957215 105208 258821945 1495097 257326848 0 0 0 0 3411.18947553635 1718380166.7377 1420935
482816 353.625 372.552787238808 373.546845946174 3421.69964003563 3417.0996530056 3322.61434531212 0 99.0956635475159 6601 415484.114650043 415484.114650043 1419750624 1419750624 300519.291878643 300519.291878643 1026904368 1026904368 1062.01430084692 2612126.37780636 15102.7859802583 2597023.5918261 105234 258823537 1496689 257326848 0 0 0 0 3414.63543534279 1718380170.19119 1422443
483328 354 372.560363798437 373.540925216842 3425.25372219086 3420.65373516083 3326.00271606445 0 99.3157298564911 6608 415492.56429873 415492.56429873 1421256192 1421256192 300525.403502049 300525.403502049 1027993344 1027993344 1062.07487575239 2614482.53400595 15093.9124797594 2599388.62152619 105494 259888438 1498294 258390144 0 0 0 0 3418.18176794052 1718380173.74527 1423951
483840 354.375 372.579739539366 373.535265565545 3428.69921898842 3424.09923195839 3329.36120605469 0 99.3501400947571 6615 415514.172813929 415514.172813929 1422761760 1422761760 300541.032921941 300541.032921941 1029082320 1029082320 1062.19157081781 2616216.47468803 15095.9532580986 2601120.52142993 105520 259889970 1499826 258390144 0 0 0 0 3421.619597435 1718380177.19077 1425459
484352 354.75 372.595662148755 373.529694308986 3432.17612314224 3427.57613611221 3332.73175024986 0 99.4824991226196 6622 415531.930274056 415531.930274056 1424267328 1424267328 300553.876877113 300553.876877113 1030171296 1030171296 1062.04098762126 2613608.32634821 15096.047733386 2598512.27861482 105654 259918653 1501437 258417216 0 0 0 0 3425.08828830719 1718380180.66767 1426967
484864 355.125 372.617995096346 373.524346105095 3435.59370398521 3430.99371695518 3336.08663630486 0 99.5175077915192 6629 415556.83677127 415556.83677127 1425772896 1425772896 300571.891724473 300571.891724473 1031260272 1031260272 1061.99491617477 2612076.03699997 15102.5553765427 2596973.48162343 105680 259920252 1503036 258417216 0 0 0 0 3428.49830627441 1718380184.08525 1428475
485376 355.5 372.6264459684 373.518950485475 3439.13882303238 3434.53883600235 3339.46140432358 0 99.7406692504883 6636 415566.26148426 415566.26148426 1427278464 1427278464 300578.708611025 300578.708611025 1032349248 1032349248 1062.00583212588 2614300.60464628 15093.0072175631 2599207.59742872 105940 260985161 1504649 259480512 0 0 0 0 3432.03531813622 1718380187.63037 1429983
485888 355.875 372.649846399186 373.513854858725 3442.54585599899 3437.94586896896 3342.78288245201 0 99.7732784748077 6643 415592.358476689 415592.358476689 1428784032 1428784032 300597.584542518 300597.584542518 1033438224 1033438224 1062.13754695372 2616065.8581121 15095.7509229692 2600970.10718913 105966 260986733 1506221 259480512 0 0 0 0 3435.43490719795 1718380191.03741 1431491
486400 356.25 372.662141109904 373.508750345679 3446.05501699448 3441.45502996445 3346.18813920021 0 99.9048898220062 6650 415606.069975227 415606.069975227 1430289600 1430289600 300607.502057258 300607.502057258 1034527200 1034527200 1062.01377616403 2613533.24310081 15096.2264296057 2598437.01667121 106100 261015418 1507834 259507584 0 0 0 0 3438.9360935688 1718380194.54657 1432999
486912 356.625 372.685483038493 373.503918368807 3449.46183013916 3444.86184310913 3349.53220248222 0 99.9404668807983 6657 415632.101723924 415632.101723924 1431795168 1431795168 300626.330798019 300626.330798019 1035616176 1035616176 1061.9673312936 2612006.0398512 15102.6981225346 2596903.34172866 106126 261017016 1509432 259507584 0 0 0 0 3442.33535575867 1718380197.95338 1434507
487424 357 372.688733500967 373.498961991016 3453.05411100388 3448.45412397385 3352.95647120476 0 100.169208049774 6664 415635.726755248 415635.726755248 1433300736 1433300736 300628.952779962 300628.952779962 1036705152 1036705152 1062.0030623433 2614282.43987733 15093.5626757237 2599188.8772016 106386 262081919 1511039 260570880 0 0 0 0 3445.9199821949 1718380201.54566 1436015
487936 357.375 372.709825009179 373.494302944927 3456.48108506203 3451.881098032 3356.28740739822 0 100.203860521317 6671 415659.248755126 415659.248755126 1434806304 1434806304 300645.966221627 300645.966221627 1037794128 1037794128 1062.02309847383 2615766.10531667 15094.2258559929 2600671.87946068 106412 262083450 1512570 260570880 0 0 0 0 3449.3393228054 1718380204.97264 1437523
488448 357.75 372.723852892572 373.489696464035 3459.97315406799 3455.37316703796 3359.67455530167 0 100.335203647614 6678 415674.893149455 415674.893149455 1436311872 1436311872 300657.281798179 300657.281798179 1038883104 1038883104 1061.88921191347 2613218.20268535 15094.5678067467 2598123.6348786 106546 262112137 1514185 260597952 0 0 0 0 3452.82368826866 1718380208.4647 1439031
488960 358.125 372.741699948553 373.485226603738 3463.42952013016 3458.82953310013 3363.06992197037 0 100.369112253189 6685 415694.796820846 415694.796820846 1437817440 1437817440 300671.678106055 300671.678106055 1039972080 1039972080 1061.86156535148 2611743.3290503 15101.2860532479 2596642.04299705 106572 262113735 1515783 260597952 0 0 0 0 3456.272595644 1718380211.92107 1440539
489472 358.5 372.749680626729 373.480791190437 3466.97719907761 3462.37721204758 3366.45341300964 0 100.585449695587 6692 415703.697156906 415703.697156906 1439323008 1439323008 300678.115711239 300678.115711239 1041061056 1041061056 1061.93771818172 2614109.85676901 15092.7462976201 2599017.11047139 106832 263178645 1517397 261661248 0 0 0 0 3459.81245803833 1718380215.46875 1442047
489984 358.875 372.766560249472 373.47652750961 3470.44198513031 3465.84199810028 3369.83513975143 0 100.61696434021 6699 415722.521912354 415722.521912354 1440828576 1440828576 300691.73164017 300691.73164017 1042150032 1042150032 1062.09472722853 2615925.37773041 15095.911160722 2600829.46656968 106858 263180223 1518975 261661248 0 0 0 0 3463.26975655556 1718380218.93354 1443555
490496 359.25 372.782152314168 373.472398540193 3473.91844010353 3469.3184530735 3373.20260810852 0 100.754223108292 6706 415739.910737287 415739.910737287 1442334144 1442334144 300704.308961832 300704.308961832 1043239008 1043239008 1061.91844798838 2613282.23960896 15095.6107881363 2598186.62882082 106992 263208907 1520587 261688320 0 0 0 0 3466.73778581619 1718380222.40999 1445063
491008 359.625 372.805161966862 373.468467978929 3477.325507164 3472.72552013397 3376.54619407654 0 100.790197849274 6713 415765.571920092 415765.571920092 1443839712 1443839712 300722.869672611 300722.869672611 1044327984 1044327984 1061.86474903957 2611749.10739437 15101.9187705629 2596647.1886238 107018 263210506 1522186 261688320 0 0 0 0 3470.13736557961 1718380225.81706 1446571
491520 360 372.808026119102 373.464437634649 3480.91999411583 3476.3200070858 3379.97334265709 0 101.017596721649 6720 415768.766124507 415768.766124507 1445345280 1445345280 300725.180037834 300725.180037834 1045416960 1045416960 1061.90743775007 2614024.15223108 15092.8929091098 2598931.25932197 107278 264275401 1523785 262751616 0 0 0 0 3473.69735503197 1718380229.41155 1448079
492032 360.375 372.828476298462 373.460653793076 3484.35028100014 3479.75029397011 3383.30644893646 0 101.055063009262 6727 415791.572891646 415791.572891646 1446850848 1446850848 300741.676152292 300741.676152292 1046505936 1046505936 1061.91538670448 2615466.0072023 15093.3705586199 2600372.63664368 107304 264276932 1525316 262751616 0 0 0 0 3477.1467320919 1718380232.84183 1449587
492544 360.75 372.838519491269 373.456895398392 3487.87741708755 3483.27743005753 3386.73044586182 0 101.182214736938 6734 415802.773417356 415802.773417356 1448356416 1448356416 300749.77748261 300749.77748261 1047594912 1047594912 1061.8014429746 2612985.87389383 15093.9863200916 2597891.88757373 107438 264305619 1526931 262778688 0 0 0 0 3480.66579580307 1718380236.36897 1451095
493056 361.125 372.863318413768 373.453386922533 3491.26637601852 3486.66638898849 3390.06116604805 0 101.216766834259 6741 415830.430057467 415830.430057467 1449861984 1449861984 300769.78150589 300769.78150589 1048683888 1048683888 1061.80304384874 2611594.7002838 15101.0209893924 2596493.67929441 107464 264307215 1528527 262778688 0 0 0 0 3484.04729628563 1718380239.75793 1452603
493568 361.5 372.872433007492 373.449869079165 3494.80168819427 3490.20170116425 3393.42999839783 0 101.433590888977 6748 415840.594976462 415840.594976462 1451367552 1451367552 300777.13378279 300777.13378279 1049772864 1049772864 1061.85464813838 2613882.63855581 15092.2215371181 2598790.41701869 107724 265372125 1530141 263841984 0 0 0 0 3487.57473492622 1718380243.29324 1454111
494080 361.875 372.890483181327 373.446514597144 3498.25310707092 3493.65312004089 3396.7980234623 0 101.464956521988 6755 415860.725172107 415860.725172107 1452873120 1452873120 300791.693935458 300791.693935458 1050861840 1050861840 1062.00691150816 2615674.52867816 15095.2908964906 2600579.23778167 107750 265373703 1531719 263841984 0 0 0 0 3491.0187292099 1718380246.74466 1455619
494592 362.25 372.905006998118 373.443247057746 3501.73726201057 3497.13727498055 3400.18057203293 0 101.59464764595 6762 415876.922648995 415876.922648995 1454378688 1454378688 300803.409556135 300803.409556135 1051950816 1051950816 1061.90936336876 2613243.69727309 15096.1595965511 2598147.53767654 107884 265402393 1533337 263869056 0 0 0 0 3494.49483847618 1718380250.22881 1457127
495104 362.625 372.924488379177 373.440139694309 3505.17460918427 3500.57462215424 3403.55526185036 0 101.629602909088 6769 415898.648977823 415898.648977823 1455884256 1455884256 300819.124190521 300819.124190521 1053039792 1053039792 1061.86472193563 2611744.47546802 15102.5669841898 2596641.90848383 107910 265403992 1534936 263869056 0 0 0 0 3497.92467927933 1718380253.66616 1458635
495616 363 372.931863575456 373.437036314774 3508.72534513474 3504.12535810471 3406.93737983704 0 101.850065946579 6776 415906.874058942 415906.874058942 1457389824 1457389824 300825.073384404 300825.073384404 1054128768 1054128768 1061.8937089849 2613967.91086082 15093.4444509888 2598874.46640983 108170 266468891 1536539 264932352 0 0 0 0 3501.4675321579 1718380257.2169 1460143
496128 363.375 372.94687760826 373.434058056225 3512.2040951252 3507.60410809517 3410.33214187622 0 101.885505437851 6783 415923.618242158 415923.618242158 1458895392 1458895392 300837.184437284 300837.184437284 1055217744 1055217744 1062.03912411079 2615736.60366303 15095.8625112593 2600640.74115177 108196 266470421 1538069 264932352 0 0 0 0 3504.93870353699 1718380260.69565 1461651
496640 363.75 372.963501895251 373.431228388084 3515.66740608215 3511.06741905212 3413.68849134445 0 102.017285823822 6790 415942.158238095 415942.158238095 1460400960 1460400960 300850.594399913 300850.594399913 1056306720 1056306720 1061.88617792738 2613178.34853835 15095.8656890949 2598082.48284926 108330 266499105 1539681 264959424 0 0 0 0 3508.39401721954 1718380264.15896 1463159
497152 364.125 372.981705150468 373.428495081858 3519.11553001404 3514.51554298401 3417.07379817963 0 102.05181145668 6797 415962.459155541 415962.459155541 1461906528 1461906528 300865.278035509 300865.278035509 1057395696 1057395696 1061.84007319504 2611681.29165491 15102.2329031102 2596579.0587518 108356 266500706 1541282 264959424 0 0 0 0 3511.83440613747 1718380267.60708 1464667
497664 364.5 372.992061946261 373.42584181214 3522.6373231411 3518.03733611107 3420.42827129364 0 102.270451307297 6804 415974.009422451 415974.009422451 1463412096 1463412096 300873.632333327 300873.632333327 1058484672 1058484672 1061.88246577203 2613928.85630848 15093.3598552736 2598835.49645321 108616 267565615 1542895 266022720 0 0 0 0 3515.34836626053 1718380271.12887 1466175
498176 364.875 373.013191362908 373.423328654245 3526.0572180748 3521.45723104477 3423.76494193077 0 102.302516937256 6811 415997.573699164 415997.573699164 1464917664 1464917664 300890.676353789 300890.676353789 1059573648 1059573648 1062.03522001053 2615710.35552347 15096.4086264509 2600613.94689702 108642 267567190 1544470 266022720 0 0 0 0 3518.76072096825 1718380274.54877 1467683
498688 365.25 373.02089416215 373.42084786456 3529.60360097885 3525.00361394882 3427.2069272995 0 102.43288898468 6818 416006.164134755 416006.164134755 1466423232 1466423232 300896.889808238 300896.889808238 1060662624 1060662624 1061.90949464335 2613228.11947903 15096.8478218421 2598131.27165718 108776 267595878 1546086 266049792 0 0 0 0 3522.29849171638 1718380278.09515 1469191
499200 365.625 373.046005947989 373.418592242538 3532.98517012596 3528.38518309593 3430.52729892731 0 102.468358278275 6825 416034.169691186 416034.169691186 1467928800 1467928800 300917.146202383 300917.146202383 1061751600 1061751600 1061.88034874405 2611778.371631 15103.378411988 2596674.99321901 108802 267597477 1547685 266049792 0 0 0 0 3525.6723651886 1718380281.47672 1470699
499712 366 373.012518154133 373.416025226527 3536.92111802101 3532.32113099098 3434.29456949234 0 102.693562269211 6832 415996.822912801 415996.822912801 1469434368 1469434368 300890.133310678 300890.133310678 1062840576 1062840576 1061.90845899445 2613982.07233924 15094.3203509102 2598887.75198833 109062 268662375 1549287 267113088 0 0 0 0 3529.60055422783 1718380285.41267 1472207
500224 366.375 372.567058091989 373.405906644695 3544.76804900169 3540.16806197166 3442.05257534981 0 102.727164745331 6839 415500.030012918 415500.030012918 1470939936 1470939936 300530.803446505 300530.803446505 1063929552 1063929552 1062.00162567227 2615610.66164705 15096.0701914801 2600514.59145557 109088 268663912 1550824 267113088 0 0 0 0 3537.44007134438 1718380293.2596 1473715
500736 366.75 372.274472729373 373.395080698744 3551.17676496506 3546.57677793503 3448.34847450256 0 102.866348028183 6846 415173.728413493 415173.728413493 1472445504 1472445504 300294.789788845 300294.789788845 1065018528 1065018528 1061.7895085966 2612924.78744457 15095.2718655394 2597829.51557903 109222 268692602 1552442 267140160 0 0 0 0 3543.84190654755 1718380299.66832 1475223
501248 367.125 372.147019929656 373.38527350474 3556.01899409294 3551.41900706291 3453.12586593628 0 102.902721405029 6853 415031.588519594 415031.588519594 1473951072 1473951072 300191.980129568 300191.980129568 1066107504 1066107504 1061.72299313972 2611388.95097926 15101.2805989745 2596287.67038028 109248 268694203 1554043 267140160 0 0 0 0 3548.67674970627 1718380304.51055 1476731
501760 367.5 371.84520029411 373.369734097513 3562.5321559906 3557.93216896057 3459.46345090866 0 103.135760068893 6860 414694.988530668 414694.988530668 1475456640 1475456640 299948.51765591 299948.51765591 1067196480 1067196480 1061.68016676843 2613409.02445469 15091.2539239086 2598317.77053078 109508 269759109 1555653 268203456 0 0 0 0 3555.18191885948 1718380311.02371 1478239
502272 367.875 371.784031907292 373.358584073424 3566.74867105484 3562.14868402481 3463.59040975571 0 103.168223142624 6867 414626.771370814 414626.771370814 1476962208 1476962208 299899.176244649 299899.176244649 1068285456 1068285456 1061.76663527112 2615015.57512453 15093.3524895798 2599922.22263495 109534 269760684 1557228 268203456 0 0 0 0 3559.39016437531 1718380315.24022 1479747
502784 368.25 371.653527124563 373.344808815468 3571.63192200661 3567.03193497658 3468.37126898766 0 103.296064138412 6874 414481.227796944 414481.227796944 1478467776 1478467776 299793.904706665 299793.904706665 1069374432 1069374432 1061.6628579705 2612605.60642094 15094.0842850756 2597511.52213587 109668 269789374 1558846 268230528 0 0 0 0 3564.26238441467 1718380320.12347 1481255
503296 368.625 371.665642460783 373.334868202685 3575.14794301987 3570.54795598984 3471.8288936615 0 103.333015203476 6881 414494.739250664 414494.739250664 1479973344 1479973344 299803.677529166 299803.677529166 1070463408 1070463408 1061.66288483292 2611239.17298363 15101.000344944 2596138.17263869 109694 269790972 1560444 268230528 0 0 0 0 3567.7706887722 1718380323.63949 1482763
503808 369 371.668589437006 373.324809545532 3578.75190019608 3574.15191316605 3475.25004839897 0 103.580817937851 6888 414498.025823329 414498.025823329 1481478912 1481478912 299806.054704261 299806.054704261 1071552384 1071552384 1061.5462244616 2613068.77417209 15089.9812214152 2597978.79295068 109954 270855874 1562050 269293824 0 0 0 0 3571.36662817001 1718380327.24345 1484271
504320 369.375 371.657744149893 373.314272008669 3582.48857116699 3577.88858413696 3478.88089585304 0 103.620185375214 6895 414485.930773531 414485.930773531 1482984480 1482984480 299797.306365463 299797.306365463 1072641360 1072641360 1061.46576174741 2614257.88368723 15089.2102854615 2599168.67340177 109980 270857407 1563583 269293824 0 0 0 0 3575.09595870972 1718380330.98012 1485779
504832 369.75 371.544639770154 373.300454499112 3587.21122002602 3582.61123299599 3483.48029994965 0 103.768053293228 6902 414359.792747756 414359.792747756 1484490048 1484490048 299706.070843217 299706.070843217 1073730336 1073730336 1061.14936529012 2611334.06317588 15086.9287464895 2596247.13442939 110114 270886097 1565201 269320896 0 0 0 0 3579.80934095383 1718380335.70277 1487287
505344 370.125 371.468248257903 373.287277080938 3591.58220219612 3586.98221516609 3487.79007863998 0 103.802111625671 6909 414274.598217151 414274.598217151 1485995616 1485995616 299644.449714739 299644.449714739 1074819312 1074819312 1061.12098130868 2609903.96687941 15093.4285408728 2594810.53833854 110140 270887700 1566804 269320896 0 0 0 0 3584.17297625542 1718380340.07375 1488795
505856 370.5 371.425242872498 373.274752217633 3595.63216805458 3591.03218102455 3491.67416644096 0 104.026979446411 6916 414226.637082267 414226.637082267 1487501184 1487501184 299609.759468386 299609.759468386 1075908288 1075908288 1061.17853640571 2612152.78078634 15084.9282946835 2597067.85249165 110400 271952606 1568414 270384192 0 0 0 0 3588.21514034271 1718380344.12372 1490303
506368 370.875 371.430731351174 373.263680171937 3599.2136991024 3594.61371207237 3495.16265892982 0 104.060566186905 6923 414232.758028833 414232.758028833 1489006752 1489006752 299614.186743612 299614.186743612 1076997264 1076997264 1061.22917961086 2613659.22482796 15086.5286632062 2598572.69616475 110426 271954185 1569993 270384192 0 0 0 0 3591.7881860733 1718380347.70525 1491811
506880 371.25 370.859422706762 373.229627583122 3608.39139199257 3603.79140496254 3504.23856806755 0 104.191954851151 6930 413595.614315389 413595.614315389 1490512320 1490512320 299153.341260385 299153.341260385 1078086240 1078086240 1061.13301430565 2611286.49949807 15087.3585639049 2596199.14093417 110560 271982876 1571612 270411264 0 0 0 0 3600.95875477791 1718380356.88294 1493319
507392 371.625 370.851879829564 373.214870586763 3612.1049580574 3607.50497102737 3507.88384127617 0 104.231241941452 6937 413587.202230546 413587.202230546 1492017888 1492017888 299147.256806874 299147.256806874 1079175216 1079175216 1061.03257588495 2609684.64357284 15092.7570974102 2594591.88647543 110586 271984473 1573209 270411264 0 0 0 0 3604.66280531883 1718380360.59651 1494827
507904 372 370.845682746211 373.200255334516 3615.80557012558 3611.20558309555 3511.40008020401 0 104.46933722496 6944 413580.29102285 413580.29102285 1493523456 1493523456 299142.257936473 299142.257936473 1080264192 1080264192 1060.90206638757 2611461.87048993 15081.620719206 2596380.24977072 110846 273049372 1574812 271474560 0 0 0 0 3608.33065462112 1718380364.29712 1496335
508416 372.375 370.785675204292 373.183106936 3620.03092098236 3615.43093395233 3515.53958415985 0 104.503159046173 6951 413513.368478501 413513.368478501 1495029024 1495029024 299093.852919459 299093.852919459 1081353168 1081353168 1061.02575937297 2613141.74268635 15083.681077573 2598058.06160878 110872 273050899 1576339 271474560 0 0 0 0 3612.57555270195 1718380368.52247 1497843
508928 372.75 370.791993835982 373.1687755079 3623.61016607285 3619.01017904282 3519.00514626503 0 104.640877723694 6958 413520.415241224 413520.415241224 1496534592 1496534592 299098.949836691 299098.949836691 1082442144 1082442144 1060.80951185585 2610482.5227479 15082.794333376 2595399.72841452 111006 273079589 1577957 271501632 0 0 0 0 3616.14682555199 1718380372.10172 1499351
509440 373.125 370.657743279541 373.148526699588 3628.56312918663 3623.9631421566 3523.89860272408 0 104.676745653152 6965 413370.694247327 413370.694247327 1498040160 1498040160 298990.656774505 298990.656774505 1083531120 1083531120 1060.79876107519 2609107.13715117 15089.4582279033 2594017.67892327 111032 273081187 1579555 271501632 0 0 0 0 3621.09160447121 1718380377.05468 1500859
509952 373.5 370.541777036935 373.127848684352 3633.34061312675 3628.74062609673 3528.49074268341 0 104.917194366455 6972 413241.364570329 413241.364570329 1499545728 1499545728 298897.112733758 298897.112733758 1084620096 1084620096 1060.65939356685 2610853.70771078 15078.254205896 2595775.45350489 111292 274146096 1581168 272564928 0 0 0 0 3625.86143922806 1718380381.83216 1502367
510464 373.875 370.430782835255 373.107065866091 3638.07231807709 3633.47233104706 3533.13206887245 0 104.949635982513 6979 413117.579890155 413117.579890155 1501051296 1501051296 298807.5793843 298807.5793843 1085709072 1085709072 1060.73695120483 2612414.71292304 15080.2291017439 2597334.48382129 111318 274147676 1582748 272564928 0 0 0 0 3630.58534407616 1718380386.56387 1503875
510976 374.25 370.266065597357 373.082537098839 3643.33473801613 3638.7347509861 3538.27672100067 0 105.098822832108 6986 412933.881369838 412933.881369838 1502556864 1502556864 298674.710407368 298674.710407368 1086798048 1086798048 1060.48070547161 2609666.14246738 15078.7350171185 2594587.40745026 111452 274176363 1584363 272592000 0 0 0 0 3635.84022378922 1718380391.82629 1505383
511488 374.625 370.143431033336 373.059057372375 3648.18754506111 3643.58755803108 3543.06165194511 0 105.135386228561 6993 412797.114943702 412797.114943702 1504062432 1504062432 298575.787372562 298575.787372562 1087887024 1087887024 1060.38575935805 2608089.49035485 15084.1714918919 2593005.31886296 111478 274177961 1585961 272592000 0 0 0 0 3640.68489956856 1718380396.6791 1506891
512000 375 369.33874160163 372.992960271238 3659.78112006187 3655.18113303185 3554.48265028 0 105.362929344177 7000 411899.696678283 411899.696678283 1505568000 1505568000 297926.685536575 297926.685536575 1088976000 1088976000 1060.37628306749 2610146.65806005 15074.8724391551 2595071.7856209 111738 275242865 1587569 273655296 0 0 0 0 3652.27065110207 1718380408.27267 1508399
512512 375.375 368.747346110686 372.926088706067 3669.30432796478 3664.70434093475 3563.91557121277 0 105.400535821915 7007 411240.151399387 411240.151399387 1507073568 1507073568 297449.637020911 297449.637020911 1090064976 1090064976 1060.45467699157 2611703.36839313 15076.3235943538 2596627.04479878 111764 275244396 1589100 273655296 0 0 0 0 3661.78576302528 1718380417.79588 1509907
513024 375.75 368.665609802968 372.894445522407 3673.77867913246 3669.17869210243 3568.27753186226 0 105.55411362648 7014 411148.996162841 411148.996162841 1508579136 1508579136 297383.704519109 297383.704519109 1091153952 1091153952 1060.25387300781 2609100.2905875 15075.6464849289 2594024.64410257 111898 275273085 1590717 273682368 0 0 0 0 3666.25211691856 1718380422.27023 1511415
