# Scalar ASCII output created by CarpetIOScalar
# created on DESKTOP-32SDILR. by acastoldi on Jun 12 2024 at 15:46:38+0200
# parameter filename: "TOV_lev3_r12_r10.par"
# Build ID: build-sim-DESKTOP-32SDILR.-acastoldi-2024.05.17-07.33.06-127188
# Simulation ID: run-TOV_lev3_r12_r10-DESKTOP-32SDILR.-acastoldi-2024.06.12-13.46.32-2218
# Run ID: run-TOV_lev3_r12_r10-DESKTOP-32SDILR.-acastoldi-2024.06.12-13.46.32-2218
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
344576 336.5 851.28557266153 821.128863322539 1428.66268205643 1423.02423405647 1363.68087553978 0 64.9875595569611 4711 385121.593072076 385121.593072076 548037360 548037360 259880.459622112 259880.459622112 369816192 369816192 1157.06232298633 1834517.08086109 15879.5523749505 1818637.52848614 75192 119210451 1032099 118178352 0 0 0 0 1423.96547627449 1718201421.35616 1015283
345088 337 851.618631980664 821.207452631314 1430.2197740078 1424.58132600784 1365.1723985672 0 65.0764992237091 4718 385272.269108053 385272.269108053 548851680 548851680 259982.135971057 259982.135971057 370365696 370365696 1157.40257758367 1832904.3592063 15887.5280209231 1817016.83118538 75326 119233601 1033649 118199952 0 0 0 0 1425.51636362076 1718201422.91325 1016791
345600 337.5 851.966505815532 821.285336714381 1431.75084996223 1426.11240196228 1366.66303634644 0 65.0944755077362 4725 385429.647230947 385429.647230947 549666000 549666000 260088.334895366 260088.334895366 370915200 370915200 1157.63605833751 1831908.17721764 15900.7645595394 1816007.4126581 75352 119235115 1035163 118199952 0 0 0 0 1427.04148745537 1718201424.44433 1018299
346112 338 852.26176796174 821.368381528256 1433.36880707741 1427.73035907745 1368.16730070114 0 65.2519290447235 4732 385563.223825891 385563.223825891 550480320 550480320 260178.47252336 260178.47252336 371464704 371464704 1158.40881902528 1835257.4296283 15897.0100171994 1819360.4196111 75612 119914476 1036716 118877760 0 0 0 0 1428.6530020237 1718201426.06229 1019807
346624 338.5 852.588775449154 821.449139445422 1434.93242311478 1429.29397511482 1369.66934132576 0 65.2685565948486 4739 385711.162013197 385711.162013197 551294640 551294640 260278.301369118 260278.301369118 372014208 372014208 1158.90941596216 1837421.29107027 15905.1024184808 1821516.18865179 75638 119915991 1038231 118877760 0 0 0 0 1430.21076488495 1718201427.6259 1021315
347136 339 852.893604395926 821.532419880921 1436.53204798698 1430.89359998703 1371.19865274429 0 65.3634541034698 4746 385849.066628717 385849.066628717 552108960 552108960 260371.359549988 260371.359549988 372563712 372563712 1159.16216689308 1835679.3268511 15911.9083913873 1819767.41845971 75772 119939148 1039788 118899360 0 0 0 0 1431.80393600464 1718201429.22553 1022823
347648 339.5 853.234803573095 821.613057717358 1438.06946802139 1432.43102002144 1372.69485020638 0 65.3805646896362 4753 386003.425136468 386003.425136468 552923280 552923280 260475.520834794 260475.520834794 373113216 373113216 1159.37962673013 1834663.92628681 15925.0338249908 1818738.89246182 75798 119940669 1041309 118899360 0 0 0 0 1433.3353638649 1718201430.76295 1024331
348160 340 853.536213517006 821.69786691767 1439.67250609398 1434.03405809402 1374.18218946457 0 65.5418155193329 4760 386139.782995093 386139.782995093 553737600 553737600 260567.535262472 260567.535262472 373662720 373662720 1160.11043937878 1837937.41113089 15920.7506340223 1822016.66049687 76058 120620030 1042862 119577168 0 0 0 0 1434.93216943741 1718201432.36599 1025839
348672 340.5 853.866317601698 821.780546801607 1441.22616791725 1435.5877199173 1375.67300701141 0 65.5594458580017 4767 386289.122083008 386289.122083008 554551920 554551920 260668.309437446 260668.309437446 374212224 374212224 1160.58476736588 1840053.61958462 15928.4920142883 1824125.12757033 76084 120621547 1044379 119577168 0 0 0 0 1436.47977781296 1718201433.91965 1027347
349184 341 854.178742438702 821.865450357419 1442.80837392807 1437.16992592812 1377.18710947037 0 65.6496553421021 4774 386430.463079269 386430.463079269 555366240 555366240 260763.686491687 260763.686491687 374761728 374761728 1160.87369893797 1838378.4432828 15935.7794861457 1822442.66379665 76218 120644700 1045932 119598768 0 0 0 0 1438.05580830574 1718201435.50185 1028855
349696 341.5 854.242089762464 821.973049172627 1444.8089299202 1439.17048192024 1379.14797520638 0 65.6660945415497 4781 386459.121408539 386459.121408539 556180560 556180560 260783.025162685 260783.025162685 375311232 375311232 1161.11622702238 1837408.51051933 15949.0370580853 1821459.47346125 76244 120646214 1047446 119598768 0 0 0 0 1440.05018758774 1718201437.50241 1030363
350208 342 854.532831631509 822.060307383046 1446.42568802834 1440.78724002838 1380.64794492722 0 65.8279917240143 4788 386590.653030095 386590.653030095 556994880 556994880 260871.782840467 260871.782840467 375860736 375860736 1161.82155843378 1840632.45851831 15944.4965812781 1824687.96193703 76504 121325578 1049002 120276576 0 0 0 0 1441.66048073769 1718201439.11917 1031871
350720 342.5 854.853231605978 822.145260078301 1447.99130392075 1442.35285592079 1382.14851713181 0 65.8474009037018 4795 386735.601978544 386735.601978544 557809200 557809200 260969.594544673 260969.594544673 376410240 376410240 1162.25335730859 1842675.31671942 15951.6638225953 1826723.65289682 76530 121327094 1050518 120276576 0 0 0 0 1443.22002840042 1718201440.68478 1033379
351232 343 855.151982401019 822.232814089739 1449.59230113029 1443.95385313034 1383.68314814568 0 65.9372818470001 4802 386870.756838221 386870.756838221 558623520 558623520 261060.797187383 261060.797187383 376959744 376959744 1162.569939533 1841053.36672005 15959.3615206293 1825094.00519942 76664 121350253 1052077 120298176 0 0 0 0 1444.81481027603 1718201442.28578 1034887
351744 343.5 855.472829650701 822.318797388048 1451.15484213829 1445.51639413834 1385.20629930496 0 65.9570829868317 4809 387015.908133977 387015.908133977 559437840 559437840 261158.745435766 261158.745435766 377509248 377509248 1162.81568485612 1840094.50074874 15972.6804375677 1824121.82031117 76690 121351766 1053590 120298176 0 0 0 0 1446.37095856667 1718201443.84832 1036395
352256 344 855.758103921098 822.408674146573 1452.77636504173 1447.13791704178 1386.7139518261 0 66.1366672515869 4816 387144.966213905 387144.966213905 560252160 560252160 261245.833965033 261245.833965033 378058752 378058752 1163.56633459774 1843380.9949161 15968.7324251469 1827412.26249096 76950 122031126 1055142 120975984 0 0 0 0 1447.98617267609 1718201445.46985 1037903
352768 344.5 856.028790359774 822.500186637534 1454.42149591446 1448.78304791451 1388.25863003731 0 66.1699070930481 4823 387267.424758762 387267.424758762 561066480 561066480 261328.469121032 261328.469121032 378608256 378608256 1163.37161305737 1844424.72952403 15967.2950376962 1828457.43448634 76976 122032643 1056659 120975984 0 0 0 0 1449.62526726723 1718201447.11498 1039411
353280 345 856.338029406305 822.588696408117 1456.00028800964 1450.36184000969 1389.77089071274 0 66.2580869197845 4830 387407.324503412 387407.324503412 561880800 561880800 261422.873617157 261422.873617157 379157760 379157760 1163.68264162961 1842804.20751621 15974.8396207953 1826829.36789541 77110 122055797 1058213 120997584 0 0 0 0 1451.19793009758 1718201448.69377 1040919
353792 345.5 856.677353230651 822.674836958437 1457.5269510746 1451.88850307465 1391.25760245323 0 66.2769215106964 4837 387560.834601547 387560.834601547 562695120 562695120 261526.462394253 261526.462394253 379707264 379707264 1163.91667648185 1841833.389632 15988.009872461 1825845.37975954 77136 122057316 1059732 120997584 0 0 0 0 1452.7185997963 1718201450.22043 1042427
354304 346 856.966359372013 822.766418241432 1459.13774394989 1453.49929594994 1392.74205327034 0 66.4857013225555 4844 387691.580979898 387691.580979898 563509440 563509440 261614.690189088 261614.690189088 380256768 380256768 1164.44304153933 1844754.46744204 15981.0823434481 1828773.38509859 77396 122736674 1061282 121675392 0 0 0 0 1454.32278203964 1718201451.83122 1043935
354816 346.5 857.251904800907 822.858615434174 1460.7533249855 1455.11487698555 1394.24994492531 0 66.5131883621216 4851 387820.76173193 387820.76173193 564323760 564323760 261701.861497621 261701.861497621 380806272 380806272 1164.12128120292 1845590.08713396 15977.9397534109 1829612.14738055 77422 122738196 1062804 121675392 0 0 0 0 1455.93258023262 1718201453.44681 1045443
355328 347 857.573079468083 822.947990368978 1462.3073079586 1456.66885995865 1395.73304271698 0 66.6019930839539 4858 387966.061151361 387966.061151361 565138080 565138080 261799.909700016 261799.909700016 381355776 381355776 1164.35381928235 1843856.05390434 15984.3446433515 1827871.70926099 77556 122761345 1064353 121696992 0 0 0 0 1457.48044157028 1718201455.00079 1046951
355840 347.5 857.896922373118 823.037595842882 1463.85559201241 1458.21714401245 1397.24216461182 0 66.6201171875 4865 388112.567681599 388112.567681599 565952400 565952400 261898.772462066 261898.772462066 381905280 381905280 1164.60003676847 1842911.43378271 15997.6005076505 1826913.83327506 77582 122762862 1065870 121696992 0 0 0 0 1459.02265620232 1718201456.54907 1048459
356352 348 858.179152533135 823.131866625436 1465.47349095345 1459.83504295349 1398.74597907066 0 66.7796835899353 4872 388240.24860599 388240.24860599 566766720 566766720 261984.931685316 261984.931685316 382454784 382454784 1165.33642280261 1846154.42002997 15993.5680184619 1830160.8520115 77842 123442219 1067419 122374800 0 0 0 0 1460.63425564766 1718201458.16697 1049967
356864 348.5 858.492752317411 823.223385816592 1467.03692412376 1461.39847612381 1400.24579668045 0 66.7999422550201 4879 388382.121148397 388382.121148397 567581040 567581040 262080.667427459 262080.667427459 383004288 383004288 1165.78358504405 1848202.33952134 16000.8977376079 1832201.44178373 77868 123443735 1068935 122374800 0 0 0 0 1462.19179534912 1718201459.73041 1051475
357376 349 857.571839572681 823.431466580241 1470.70521211624 1465.06676411629 1403.84132266045 0 66.894376039505 4886 387965.500222681 387965.500222681 568395360 568395360 261799.531184748 261799.531184748 383553792 383553792 1165.98063071909 1846421.25973872 16006.8911442488 1830414.36859447 78002 123466892 1070492 122396400 0 0 0 0 1465.84945392609 1718201463.39869 1052983
357888 349.5 857.807530216135 823.527946649686 1472.40104413033 1466.76259613037 1405.49495911598 0 66.9133701324463 4893 388072.126669779 388072.126669779 569209680 569209680 261871.482824382 261871.482824382 384103296 384103296 1166.1719555594 1845395.58656781 16019.3799976524 1829376.20657016 78028 123468410 1072010 122396400 0 0 0 0 1467.53926491737 1718201465.09453 1054491
358400 350 858.093171981709 823.620189334844 1474.01046299934 1468.37201499939 1406.98689103127 0 67.0868515968323 4900 388201.351004525 388201.351004525 570024000 570024000 261958.683542576 261958.683542576 384652800 384652800 1166.84321207541 1848526.42677725 16014.604541089 1832511.82223616 78288 124147770 1073562 123074208 0 0 0 0 1469.14206004143 1718201466.70394 1055999
358912 350.5 858.375468168869 823.713047528513 1475.62454009056 1469.98609209061 1408.52530241013 0 67.1076548099518 4907 388329.061799596 388329.061799596 570838320 570838320 262044.862922592 262044.862922592 385202304 385202304 1167.07734256173 1850230.75211776 16019.0344504228 1834211.71766734 78314 124149289 1075081 123074208 0 0 0 0 1470.74996614456 1718201468.31802 1057507
359424 351 858.649233218673 823.807351630725 1477.25217700005 1471.61372900009 1410.07858562469 0 67.2020783424377 4914 388452.913108127 388452.913108127 571652640 571652640 262128.437916996 262128.437916996 385751808 385751808 1167.24442440294 1848411.84545571 16024.6010070409 1832387.24444867 78448 124172447 1076639 123095808 0 0 0 0 1472.37132692337 1718201469.94566 1059015
359936 351.5 858.901809227617 823.904067108509 1478.91512107849 1473.27667307854 1411.70101857185 0 67.2198264598846 4921 388567.178494574 388567.178494574 572466960 572466960 262205.544321007 262205.544321007 386301312 386301312 1167.4633309617 1847435.94527261 16037.4230972369 1831398.52217537 78474 124173966 1078158 123095808 0 0 0 0 1474.02796339989 1718201471.6086 1060523
360448 352 859.06597019912 824.00997432897 1480.72888803482 1475.09044003487 1413.38280177116 0 67.4293010234833 4928 388641.444918082 388641.444918082 573281280 573281280 262255.659382387 262255.659382387 386850816 386850816 1167.87781389525 1850150.5419661 16029.1719963325 1834121.36996977 78734 124853326 1079710 123773616 0 0 0 0 1475.8212993145 1718201473.42237 1062031
360960 352.5 859.300497726791 824.108905146958 1482.42102098465 1476.7825729847 1414.96973252296 0 67.457307100296 4935 388747.5451716 388747.5451716 574095600 574095600 262327.255946035 262327.255946035 387400320 387400320 1167.59815558952 1851033.90680108 16026.4692440093 1835007.43755707 78760 124854838 1081222 123773616 0 0 0 0 1477.52036356926 1718201475.1145 1063539
361472 353 859.513564879786 824.21039595713 1484.14914512634 1478.51069712639 1416.61988759041 0 67.5585246086121 4942 388843.936751615 388843.936751615 574909920 574909920 262392.301086501 262392.301086501 387949824 387949824 1167.70127315615 1849124.43222929 16030.9773793076 1833093.45484998 78894 124877985 1082769 123795216 0 0 0 0 1479.24185848236 1718201476.84263 1065047
361984 353.5 859.768401114098 824.30794323453 1485.804500103 1480.16605210304 1418.23376107216 0 67.579980134964 4949 388959.224664018 388959.224664018 575724240 575724240 262470.097492112 262470.097492112 388499328 388499328 1167.90198141808 1848126.70086393 16043.4977558148 1832083.20310811 78920 124879503 1084287 123795216 0 0 0 0 1480.89065122604 1718201478.49798 1066555
362496 354 859.95811062568 824.412474721376 1487.57109594345 1481.9326479435 1419.87379741669 0 67.7735180854797 4956 389045.049247058 389045.049247058 576538560 576538560 262528.012011808 262528.012011808 389048832 389048832 1168.40703722806 1850973.89005059 16036.5040204788 1834937.38603011 79180 125558860 1085836 124473024 0 0 0 0 1482.65031719208 1718201480.26458 1068063
363008 354.5 860.188631426906 824.512984869012 1489.26651906967 1483.62807106972 1421.47422838211 0 67.7992837429047 4963 389149.336857532 389149.336857532 577352880 577352880 262598.385402006 262598.385402006 389598336 389598336 1168.30393539914 1852130.39309555 16036.3072109536 1836094.08588459 79206 125560379 1087355 124473024 0 0 0 0 1484.33938479424 1718201481.96 1069571
363520 355 860.405099437192 824.615322863103 1490.98529314995 1485.34684514999 1423.11525130272 0 67.8990604877472 4970 389247.266985386 389247.266985386 578167200 578167200 262664.468756186 262664.468756186 390147840 390147840 1168.40947554591 1850235.25228793 16040.8918334039 1834194.36045452 79340 125583529 1088905 124494624 0 0 0 0 1486.05133533478 1718201483.67877 1071079
364032 355.5 860.642302706496 824.715772835744 1492.66737508774 1487.02892708778 1424.75612831116 0 67.91823554039 4977 389354.577744419 389354.577744419 578981520 578981520 262736.882170239 262736.882170239 390697344 390697344 1168.61350316672 1849249.40949999 16053.4381526914 1833195.9713473 79366 125585050 1090426 124494624 0 0 0 0 1487.72703433037 1718201485.36086 1072587
364544 356 860.83880734659 824.82078903175 1494.41891312599 1488.78046512604 1426.37945103645 0 68.1158163547516 4984 389443.476443597 389443.476443597 579795840 579795840 262796.871106767 262796.871106767 391246848 391246848 1169.08625608065 1852035.18855236 16046.0704195935 1835989.11813277 79626 126264407 1091975 125172432 0 0 0 0 1489.47178959846 1718201487.11239 1074095
365056 356.5 861.06094845087 824.923255837072 1496.12527394295 1490.48682594299 1427.98432779312 0 68.1516540050507 4991 389543.973079173 389543.973079173 580610160 580610160 262864.686343081 262864.686343081 391796352 391796352 1168.8713541616 1853007.81885786 16044.3031946775 1836963.51566318 79652 126265923 1093491 125172432 0 0 0 0 1491.17156553268 1718201488.81875 1075603
365568 357 861.265825751028 825.027890940853 1497.86066508293 1492.22221708298 1429.64320349693 0 68.2496228218079 4998 389636.659569765 389636.659569765 581424480 581424480 262927.231285274 262927.231285274 392345856 392345856 1168.99688358336 1851154.96918342 16049.2192841241 1835105.74989929 79786 126289077 1095045 125194032 0 0 0 0 1492.90020751953 1718201490.55415 1077111
366080 357.5 861.520407885208 825.127592478557 1499.5090379715 1493.87058997154 1431.2475874424 0 68.2680397033691 5005 389751.832527268 389751.832527268 582238800 582238800 263004.950119196 263004.950119196 392895360 392895360 1169.15183286326 1850098.05711886 16060.9684016698 1834037.08871719 79812 126290590 1096558 125194032 0 0 0 0 1494.54224419594 1718201492.20252 1078619
366592 358 861.723154135411 825.233129693157 1501.24639797211 1495.60794997215 1432.85867857933 0 68.4370446205139 5012 389843.55493086 389843.55493086 583053120 583053120 263066.844494458 263066.844494458 393444864 393444864 1169.65444542151 1852920.68700546 16054.0519518475 1836866.63505361 80072 126969949 1098109 125871840 0 0 0 0 1496.27277040482 1718201493.93988 1080127
367104 358.5 861.975353007494 825.333649821842 1502.89703607559 1497.25858807564 1434.44866895676 0 68.4569003582001 5019 389957.64970059 389957.64970059 583867440 583867440 263143.835766128 263143.835766128 393994368 393994368 1170.13748276779 1854993.10421184 16061.8732962801 1838931.23091556 80098 126971466 1099626 125871840 0 0 0 0 1497.91707181931 1718201495.59052 1081635
367616 359 862.110361255744 825.446903088764 1504.75046205521 1499.11201405525 1436.21810817719 0 68.5641119480133 5026 390018.727432099 390018.727432099 584681760 584681760 263185.051084154 263185.051084154 394543872 394543872 1170.13345467064 1852944.26375635 16064.9377658847 1836879.32599047 80232 126994616 1101176 125893440 0 0 0 0 1499.76310563087 1718201497.44394 1083143
368128 359.5 861.727827355813 825.612943663192 1507.50476694107 1501.86631894112 1438.92873311043 0 68.5815849304199 5033 389845.66909577 389845.66909577 585496080 585496080 263068.271135182 263068.271135182 395093376 395093376 1170.29223647138 1851899.43054497 16076.7244533668 1835822.70609161 80258 126996135 1102695 125893440 0 0 0 0 1502.50827002525 1718201500.19825 1084651
368640 360 861.710594595713 825.740208498715 1509.62367010117 1503.98522210121 1440.91109013557 0 68.816948890686 5040 389837.8729951 389837.8729951 586310400 586310400 263063.010318179 263063.010318179 395642880 395642880 1170.61533769041 1854428.46220893 16067.4508300061 1838361.01137893 80518 127675492 1104244 126571248 0 0 0 0 1504.61995983124 1718201502.31715 1086159
369152 360.5 861.600091729471 825.876203933296 1511.90569710732 1506.26724910736 1443.05739974976 0 68.8526284694672 5047 389787.881498413 389787.881498413 587124720 587124720 263029.276003173 263029.276003173 396192384 396192384 1169.81832654075 1854465.48281243 16057.6665281704 1838407.81628426 80544 127677008 1105760 126571248 0 0 0 0 1506.8959171772 1718201504.59918 1087667
369664 361 861.774730286176 825.982390239822 1513.68916511536 1508.0507171154 1444.76873397827 0 68.9502258300781 5054 389866.887981466 389866.887981466 587939040 587939040 263082.589661764 263082.589661764 396741888 396741888 1170.01589615144 1852747.7976163 16063.52400492 1836684.27361138 80678 127700162 1107314 126592848 0 0 0 0 1508.67247223854 1718201506.38265 1089175
370176 361.5 862.003877724631 826.083139994225 1515.3764359951 1509.73798799515 1446.41427731514 0 68.9674646854401 5061 389970.554282623 389970.554282623 588753360 588753360 263152.543791775 263152.543791775 397291392 397291392 1170.20698807458 1851761.39268833 16075.7003727919 1835685.69231553 80704 127701679 1108831 126592848 0 0 0 0 1510.35306429863 1718201508.06992 1090683
370688 362 859.953825833628 826.409723087403 1521.06865000725 1515.43020200729 1451.98887014389 0 69.130090713501 5068 389043.110807133 389043.110807133 589567680 589567680 262526.70395049 262526.70395049 397840896 397840896 1170.84912777643 1854784.61647449 16070.9400376778 1838713.67643681 80964 128381041 1110385 127270656 0 0 0 0 1516.03759765625 1718201513.76213 1092191
371200 362.5 858.606722112114 826.651176324015 1525.54269099236 1519.9042429924 1456.40109443665 0 69.1463208198547 5075 388433.681083521 388433.681083521 590382000 590382000 262115.460126386 262115.460126386 398390400 398390400 1171.30647879597 1856803.26164522 16078.3964411969 1840724.86520402 80990 128382558 1111902 127270656 0 0 0 0 1520.50460743904 1718201518.23617 1093699
371712 363 858.506375996616 826.771337945517 1527.81700897217 1522.17856097221 1458.60151314735 0 69.2482154369354 5082 388388.284500869 388388.284500869 591196320 591196320 262084.826464247 262084.826464247 398939904 398939904 1171.47177859168 1855043.05748207 16083.7538868124 1838959.30359526 81124 128405708 1113452 127292256 0 0 0 0 1522.76973867416 1718201520.51049 1095207
372224 363.5 858.705706070083 826.863612073407 1529.55984592438 1523.92139792442 1460.29991388321 0 69.2666399478912 5089 388478.461426106 388478.461426106 592010640 592010640 262145.677949075 262145.677949075 399489408 399489408 1171.61535693923 1853986.93321955 16095.2078228634 1837891.72539669 81150 128407224 1114968 127292256 0 0 0 0 1524.50880289078 1718201522.25333 1096715
372736 364 858.695184618872 826.975524354137 1531.67472195625 1526.0362739563 1462.26026105881 0 69.5701696872711 5096 388473.701521578 388473.701521578 592824960 592824960 262142.465960449 262142.465960449 400038912 400038912 1171.62906617046 1856005.91482431 16081.7499058194 1839924.16491849 81410 129086577 1116513 127970064 0 0 0 0 1526.61474657059 1718201524.3682 1098223
373248 364.5 858.710630867898 827.084371946055 1533.74343800545 1528.10499000549 1464.15609383583 0 69.5955090522766 5103 388480.689404637 388480.689404637 593639280 593639280 262147.181391352 262147.181391352 400588416 400588416 1170.2127875654 1855048.17780303 16063.438163057 1838984.73963998 81436 129088092 1118028 127970064 0 0 0 0 1528.67900514603 1718201526.43692 1099731
373760 365 858.7680053073 827.189262188304 1535.73737096786 1530.09892296791 1466.07596826553 0 69.6921391487122 5110 388506.645601022 388506.645601022 594453600 594453600 262164.696660212 262164.696660212 401137920 401137920 1170.3755140904 1853296.87591374 16068.7548136686 1837228.12110007 81570 129111245 1119581 127991664 0 0 0 0 1530.66616129875 1718201528.43085 1101239
374272 365.5 858.921190983595 827.285127121929 1537.56013512611 1531.92168712616 1467.85663866997 0 69.7084546089172 5117 388575.946800979 388575.946800979 595267920 595267920 262211.461183472 262211.461183472 401687424 401687424 1170.55820939102 1852310.81027952 16080.6280457566 1836230.18223377 81596 129112757 1121093 127991664 0 0 0 0 1532.48234701157 1718201530.25362 1102747
374784 366 855.303906998982 827.699594879083 1546.14351201057 1540.50506401062 1476.27928876877 0 69.9469819068909 5124 386939.487526339 386939.487526339 596082240 596082240 261107.176728649 261107.176728649 402236928 402236928 1170.47032380183 1854156.31905981 16066.0055736273 1838090.31348618 81856 129792116 1122644 128669472 0 0 0 0 1541.05793309212 1718201538.83699 1104255
375296 366.5 842.635089529665 828.501275946918 1571.44079399109 1565.80234599113 1501.47806859016 0 69.970089673996 5131 381208.114503221 381208.114503221 596896560 596896560 257239.640131616 257239.640131616 402786432 402786432 1170.30889707047 1855179.60108347 16064.9687895827 1839114.63229389 81882 129793637 1124165 128669472 0 0 0 0 1566.33961796761 1718201564.13427 1105763
375808 367 827.905929688752 828.715864151647 1601.47192692757 1595.83347892761 1531.42598819733 0 70.0791401863098 5138 374544.642591191 374544.642591191 597710880 597710880 252743.122215382 252743.122215382 403335936 403335936 1170.31767274481 1853195.30800948 16068.1549908917 1837127.15301859 82016 129816789 1125717 128691072 0 0 0 0 1596.35820198059 1718201594.16541 1107271
376320 367.5 825.485783298783 828.680953314862 1608.3311009407 1602.69265294075 1538.24025654793 0 70.0982863903046 5145 373449.76836437 373449.76836437 598525200 598525200 252004.299925453 252004.299925453 403885440 403885440 1170.45244226584 1852140.44893685 16079.3611457212 1836061.08779113 82042 129818305 1127233 128691072 0 0 0 0 1603.21320652962 1718201601.02458 1108779
376832 368 825.243743640425 828.665522227191 1610.98233604431 1605.34388804436 1540.75814080238 0 70.2794229984283 5152 373340.269622928 373340.269622928 599339520 599339520 251930.410058549 251930.410058549 404434944 404434944 1170.82153404173 1854698.91895943 16071.0848463546 1838627.83411308 82302 130497666 1128786 129368880 0 0 0 0 1605.84103417397 1718201603.67582 1110287
377344 368.5 825.056461416739 828.649894348914 1613.52840709686 1607.88995909691 1543.2376408577 0 70.2952694892883 5159 373255.543144933 373255.543144933 600153840 600153840 251873.236541302 251873.236541302 404984448 404984448 1171.19224052688 1856559.23220375 16077.3748881159 1840481.85731564 82328 130499185 1130305 129368880 0 0 0 0 1608.39672064781 1718201606.22189 1111795
377856 369 825.072321056665 828.63708741018 1615.67912697792 1610.04067897797 1545.31680679321 0 70.3938581943512 5166 373262.718046035 373262.718046035 600968160 600968160 251878.078172179 251878.078172179 405533952 405533952 1171.39400439944 1854889.84242401 16083.1677669144 1838806.67465709 82462 130522334 1131854 129390480 0 0 0 0 1610.54086923599 1718201608.37261 1113303
378368 369.5 825.180835240677 828.625444891136 1617.64874100685 1612.0102930069 1547.24284672737 0 70.413679599762 5173 373311.809862882 373311.809862882 601782480 601782480 251911.205382274 251911.205382274 406083456 406083456 1171.54963862223 1853873.70383905 16094.6183781414 1837779.08546091 82488 130523852 1133372 129390480 0 0 0 0 1612.50447392464 1718201610.34222 1114811
378880 370 825.195867432558 828.613041251107 1619.80067610741 1614.16222810745 1549.27063798904 0 70.6156888008118 5180 373318.610426489 373318.610426489 602596800 602596800 251915.794409811 251915.794409811 406632960 406632960 1172.06798982968 1856659.73666768 16088.3792249728 1840571.3574427 82748 131203211 1134923 130068288 0 0 0 0 1614.64858651161 1718201612.49416 1116319
379392 370.5 825.153584970263 828.599819661593 1622.06480097771 1616.42635297775 1551.43497943878 0 70.6372008323669 5187 373299.481840547 373299.481840547 603411120 603411120 251902.886419722 251902.886419722 407182464 407182464 1171.88459770331 1857636.19589059 16087.0433372653 1841549.15255332 82774 131204729 1136441 130068288 0 0 0 0 1616.90677285194 1718201614.75828 1117827
379904 371 825.121469868737 828.586699972053 1624.30921196938 1618.67076396942 1553.60610032082 0 70.733466386795 5194 373284.952968617 373284.952968617 604225440 604225440 251893.082321528 251893.082321528 407731968 407731968 1172.05591193649 1855928.26030413 16092.5166300397 1839835.74367409 82908 131227886 1137998 130089888 0 0 0 0 1619.1417722702 1718201617.00269 1119335
380416 371.5 825.170187324555 828.574651865105 1626.3950150013 1620.75656700134 1555.64939856529 0 70.7514662742615 5201 373306.992745628 373306.992745628 605039760 605039760 251907.95478644 251907.95478644 408281472 408281472 1172.22810652893 1854944.38540525 16104.1214621487 1838840.2639431 82934 131229401 1139513 130089888 0 0 0 0 1621.22287988663 1718201619.0885 1120843
380928 372 825.129300458087 828.561659955371 1628.6568031311 1623.01835513115 1557.78302264214 0 70.9296889305115 5208 373288.495527238 373288.495527238 605854080 605854080 251895.472843845 251895.472843845 408830976 408830976 1172.67626231589 1857609.82540636 16096.996549769 1841512.82885659 83194 131908760 1141064 130767696 0 0 0 0 1623.47321224213 1718201621.35028 1122351
381440 372.5 825.397172813916 828.55247828092 1630.31084108353 1624.67239308357 1559.36990070343 0 70.9469945430756 5215 373409.680981016 373409.680981016 606668400 606668400 251977.248916632 251977.248916632 409380480 409380480 1173.03209619346 1859434.89462129 16103.0287148619 1843331.86590643 83220 131910277 1142581 130767696 0 0 0 0 1625.12612056732 1718201623.00432 1123859
381952 373 825.693143451564 828.544486923855 1631.90846204758 1626.27001404762 1560.89855504036 0 71.0364367961884 5222 373543.578097487 373543.578097487 607482720 607482720 252067.602832893 252067.602832893 409929984 409929984 1173.27290671613 1857845.66633204 16109.414139688 1841736.25219235 83354 131933432 1144136 130789296 0 0 0 0 1626.71749138832 1718201624.60194 1125367
382464 373.5 826.015131166467 828.537521903497 1633.45366501808 1627.81521701813 1562.40602350235 0 71.0518107414246 5229 373689.24533971 373689.24533971 608297040 608297040 252165.899242499 252165.899242499 410479488 410479488 1173.5224170888 1856989.63660583 16122.1115235243 1840867.5250823 83380 131934951 1145655 130789296 0 0 0 0 1628.25673389435 1718201626.14715 1126875
382976 374 826.289450037399 828.531060074763 1635.09166193008 1629.45321393013 1563.91972708702 0 71.2702922821045 5236 373813.347196919 373813.347196919 609111360 609111360 252249.643307417 252249.643307417 411028992 411028992 1174.03018738002 1859741.23496659 16115.8749235801 1843625.36004301 83640 132614311 1147207 131467104 0 0 0 0 1629.88807463646 1718201627.78514 1128383
